train_loss,epoch,step
0.2392977476119995,0,49
1.7941133975982666,0,99
0.06824072450399399,0,149
0.02173079550266266,0,199
0.01584998518228531,0,249
0.2739490568637848,0,299
0.024782611057162285,0,349
0.01682942546904087,0,399
0.04655417799949646,0,449
0.04971460998058319,0,499
0.04721353203058243,0,549
0.009246723726391792,0,599
0.07869762927293777,0,649
0.05950223281979561,0,699
0.06140603870153427,0,749
0.8738729357719421,0,799
0.05012381821870804,0,849
0.0012707498390227556,0,899
0.00034791135112755,0,949
0.23958469927310944,0,999
0.8174177408218384,0,1049
0.06873523443937302,0,1099
0.0005934879300184548,0,1149
0.05519577115774155,0,1199
0.7313454747200012,0,1249
0.03624025732278824,0,1299
0.0320778451859951,0,1349
0.013236955739557743,0,1399
0.04078206047415733,0,1449
0.05165128409862518,0,1499
0.0009264313266612589,0,1549
0.00010106110130436718,0,1599
0.00011852192255901173,0,1649
0.07254601269960403,0,1699
0.030153868719935417,0,1749
0.020171264186501503,0,1799
0.00029261442250572145,0,1849
0.024151716381311417,0,1899
0.0001671858917688951,0,1949
0.12307225167751312,0,1999
0.03776807337999344,0,2049
0.7841525077819824,0,2099
0.0429786816239357,0,2149
0.0412571094930172,0,2199
0.7699680328369141,0,2249
0.09573718160390854,0,2299
0.21699947118759155,0,2349
0.00042830168968066573,0,2399
0.00033578186412341893,0,2449
0.03272109478712082,0,2499
0.3018830418586731,0,2549
0.00042393928742967546,0,2599
0.08348077535629272,0,2649
0.0014254325069487095,0,2699
0.06311990320682526,0,2749
9.695283370092511e-05,0,2799
0.08106490224599838,0,2849
0.028576422482728958,0,2899
0.028455613180994987,0,2949
0.4246325194835663,0,2999
0.04303723946213722,0,3049
0.15659397840499878,0,3099
0.028610453009605408,0,3149
0.000187082274351269,0,3199
0.03544829413294792,0,3249
0.5357062816619873,0,3299
0.08541041612625122,0,3349
3.8055150071159005e-05,0,3399
0.10171447694301605,0,3449
0.02715146169066429,0,3499
0.00010698457481339574,0,3549
7.861199992476031e-05,0,3599
0.049740519374608994,0,3649
0.7655399441719055,0,3699
0.045438252389431,0,3749
0.09822897613048553,0,3799
5.5974716815399006e-05,0,3849
0.26027074456214905,0,3899
0.026094039902091026,0,3949
0.22363628447055817,0,3999
0.03933817520737648,0,4049
5.174262696527876e-05,0,4099
0.9879233837127686,0,4149
4.893800360150635e-05,0,4199
0.04472530633211136,0,4249
2.4563365514040925e-05,0,4299
0.022193962708115578,0,4349
0.4537981450557709,0,4399
0.11495139449834824,0,4449
0.005245784763246775,0,4499
0.0018114977283403277,0,4549
0.052214208990335464,0,4599
0.0006087583606131375,0,4649
0.0006317559164017439,0,4699
0.0009494815021753311,0,4749
0.20381532609462738,0,4799
0.10827040672302246,0,4849
